@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
10018,'2017/05/31 11:00:02:013',26,620,1.705387,1
10019,'2017/05/31 11:00:02:029',26,620,1.736134,1
10020,'2017/05/31 11:00:02:032',26,620,1.766778,1
10021,'2017/05/31 11:00:02:043',26,620,1.79732,1
10022,'2017/05/31 11:00:02:059',26,620,1.822742,1
10023,'2017/05/31 11:00:02:063',26,620,1.84808,1
10024,'2017/05/31 11:00:02:073',26,623,1.893333,1
10025,'2017/05/31 11:00:02:088',26,623,1.938436,1
10026,'2017/05/31 11:00:02:093',26,623,1.988372,1
10027,'2017/05/31 11:00:02:102',26,623,2.038143,1
10028,'2017/05/31 11:00:02:117',26,623,2.087748,1
10029,'2017/05/31 11:00:02:123',26,623,2.13719,1
10030,'2017/05/31 11:00:02:147',26,623,2.186469,1
10031,'2017/05/31 11:00:02:147',26,623,2.235585,1
10032,'2017/05/31 11:00:02:152',26,623,2.284539,1
10033,'2017/05/31 11:00:02:189',26,623,2.333333,1
10034,'2017/05/31 11:00:02:189',26,623,2.381967,1
10035,'2017/05/31 11:00:02:189',26,623,2.420622,1
10036,'2017/05/31 11:00:02:192',26,623,2.45915,1
10037,'2017/05/31 11:00:02:206',26,623,2.497553,1
10038,'2017/05/31 11:00:02:213',26,623,2.540717,1
10039,'2017/05/31 11:00:02:223',26,623,2.58374,1
10040,'2017/05/31 11:00:02:233',26,626,2.597403,1
10041,'2017/05/31 11:00:02:243',26,626,2.611021,1
10042,'2017/05/31 11:00:02:252',26,626,2.62945,1
10043,'2017/05/31 11:00:02:267',26,626,2.647819,1
10044,'2017/05/31 11:00:02:273',26,626,2.666129,1
10045,'2017/05/31 11:00:02:291',26,626,2.674718,1
10046,'2017/05/31 11:00:02:292',26,626,2.68328,1
10047,'2017/05/31 11:00:02:302',26,626,2.691814,1
10048,'2017/05/31 11:00:02:313',26,626,2.70032,1
10049,'2017/05/31 11:00:02:339',26,626,2.7088,1
10050,'2017/05/31 11:00:02:339',26,629,2.704473,1
10051,'2017/05/31 11:00:02:343',26,629,2.70016,1
10052,'2017/05/31 11:00:02:374',26,629,2.700637,1
10053,'2017/05/31 11:00:02:374',26,629,2.700637,1
10054,'2017/05/31 11:00:02:374',26,629,2.696343,1
10055,'2017/05/31 11:00:02:392',26,636,2.68254,1
10056,'2017/05/31 11:00:02:392',26,636,2.675633,1
10057,'2017/05/31 11:00:02:402',26,636,2.672986,1
10058,'2017/05/31 11:00:02:418',26,636,2.670347,1
10059,'2017/05/31 11:00:02:423',26,636,2.667717,1
10060,'2017/05/31 11:00:02:433',26,636,2.683962,1
10061,'2017/05/31 11:00:02:443',26,636,2.700157,1
10062,'2017/05/31 11:00:02:452',26,636,2.716301,1
10063,'2017/05/31 11:00:02:463',26,636,2.732394,1
10064,'2017/05/31 11:00:02:473',26,636,2.748437,1
10065,'2017/05/31 11:00:02:483',26,629,2.773791,1
10066,'2017/05/31 11:00:02:493',26,629,2.799065,1
10067,'2017/05/31 11:00:02:503',26,629,2.813375,1
10068,'2017/05/31 11:00:02:513',26,629,2.836957,1
10069,'2017/05/31 11:00:02:532',26,629,2.860465,1
10070,'2017/05/31 11:00:02:533',26,626,2.883901,1
10071,'2017/05/31 11:00:02:542',26,626,2.907264,1
10072,'2017/05/31 11:00:02:555',26,626,2.925926,1
10073,'2017/05/31 11:00:02:588',26,626,2.94453,1
10074,'2017/05/31 11:00:02:588',26,626,2.963077,1
10075,'2017/05/31 11:00:02:588',26,623,2.981567,1
10076,'2017/05/31 11:00:02:593',26,623,3,1
10077,'2017/05/31 11:00:02:606',26,623,3.013783,1
10078,'2017/05/31 11:00:02:612',26,623,3.018349,1
10079,'2017/05/31 11:00:02:628',26,623,3.022901,1
10080,'2017/05/31 11:00:02:633',26,623,3.027439,1
10081,'2017/05/31 11:00:02:643',26,623,3.031964,1
10082,'2017/05/31 11:00:02:658',26,623,3.036474,1
10083,'2017/05/31 11:00:02:662',26,623,3.025797,1
10084,'2017/05/31 11:00:02:673',26,623,3.015152,1
10085,'2017/05/31 11:00:02:685',26,623,3.004539,1
10086,'2017/05/31 11:00:02:693',26,623,2.993958,1
10087,'2017/05/31 11:00:02:703',26,623,2.983409,1
10088,'2017/05/31 11:00:02:719',26,623,2.948795,1
10089,'2017/05/31 11:00:02:723',26,623,2.914286,1
10090,'2017/05/31 11:00:02:747',26,623,2.840841,1
10091,'2017/05/31 11:00:02:747',26,623,2.767616,1
10092,'2017/05/31 11:00:02:755',26,623,2.694611,1
10093,'2017/05/31 11:00:02:787',26,623,2.694611,1
10094,'2017/05/31 11:00:02:787',26,623,2.626308,1
10095,'2017/05/31 11:00:02:787',26,623,2.549254,1
10096,'2017/05/31 11:00:02:792',26,623,2.404762,1
10097,'2017/05/31 11:00:02:806',26,623,2.32838,1
10098,'2017/05/31 11:00:02:822',26,623,2.281899,1
10099,'2017/05/31 11:00:02:823',26,623,2.235556,1
10100,'2017/05/31 11:00:02:833',26,623,2.180473,1
10101,'2017/05/31 11:00:02:848',26,623,2.125554,1
10102,'2017/05/31 11:00:02:853',26,623,2.070796,1
10103,'2017/05/31 11:00:02:863',26,623,2.029455,1
10104,'2017/05/31 11:00:02:874',26,623,1.988235,1
10105,'2017/05/31 11:00:02:882',26,623,1.947137,1
10106,'2017/05/31 11:00:02:902',26,623,1.906158,1
10107,'2017/05/31 11:00:02:902',26,623,1.8653,1
10108,'2017/05/31 11:00:02:913',26,623,1.824561,1
10109,'2017/05/31 11:00:02:933',26,623,1.783942,1
10110,'2017/05/31 11:00:02:933',26,623,1.760933,1
10111,'2017/05/31 11:00:02:943',26,623,1.737991,1
10112,'2017/05/31 11:00:02:954',26,623,1.715116,1
10113,'2017/05/31 11:00:02:987',26,623,1.692308,1
10114,'2017/05/31 11:00:02:987',26,623,1.669565,1
10115,'2017/05/31 11:00:02:987',26,626,1.684515,1
10116,'2017/05/31 11:00:02:993',26,626,1.699422,1
10117,'2017/05/31 11:00:03:007',26,626,1.718615,1
10118,'2017/05/31 11:00:03:013',26,626,1.714697,1
10119,'2017/05/31 11:00:03:030',26,626,1.710791,1
10120,'2017/05/31 11:00:03:032',26,633,1.706897,1
10121,'2017/05/31 11:00:03:043',26,633,1.703013,1
10122,'2017/05/31 11:00:03:059',26,633,1.709169,1
10123,'2017/05/31 11:00:03:062',26,633,1.706724,1
10124,'2017/05/31 11:00:03:073',26,633,1.704286,1
10125,'2017/05/31 11:00:03:082',26,636,1.693295,1
10126,'2017/05/31 11:00:03:093',26,636,1.682336,1
10127,'2017/05/31 11:00:03:111',26,636,1.675676,1
10128,'2017/05/31 11:00:03:112',26,636,1.669034,1
10129,'2017/05/31 11:00:03:133',26,636,1.662411,1
10130,'2017/05/31 11:00:03:133',26,636,1.655807,1
10131,'2017/05/31 11:00:03:143',26,636,1.649222,1
10132,'2017/05/31 11:00:03:170',26,636,1.642655,1
10133,'2017/05/31 11:00:03:171',26,636,1.642655,1
10134,'2017/05/31 11:00:03:173',26,636,1.640339,1
10135,'2017/05/31 11:00:03:189',26,636,1.638028,1
10136,'2017/05/31 11:00:03:193',26,636,1.629213,1
10137,'2017/05/31 11:00:03:206',26,636,1.626928,1
10138,'2017/05/31 11:00:03:212',26,636,1.62465,1
10139,'2017/05/31 11:00:03:226',26,636,1.634965,1
10140,'2017/05/31 11:00:03:233',26,636,1.645251,1
10141,'2017/05/31 11:00:03:243',26,636,1.647141,1
10142,'2017/05/31 11:00:03:257',26,636,1.649025,1
10143,'2017/05/31 11:00:03:263',26,636,1.650904,1
10144,'2017/05/31 11:00:03:273',26,636,1.656944,1
10145,'2017/05/31 11:00:03:285',26,636,1.662968,1
10146,'2017/05/31 11:00:03:293',26,629,1.668975,1
10147,'2017/05/31 11:00:03:302',26,629,1.674965,1
10148,'2017/05/31 11:00:03:314',26,629,1.671271,1
10149,'2017/05/31 11:00:03:323',26,629,1.673103,1
10150,'2017/05/31 11:00:03:346',26,629,1.674931,1
10151,'2017/05/31 11:00:03:346',26,626,1.668501,1
10152,'2017/05/31 11:00:03:353',26,626,1.662088,1
10153,'2017/05/31 11:00:03:387',26,626,1.662088,1
10154,'2017/05/31 11:00:03:388',26,626,1.655693,1
10155,'2017/05/31 11:00:03:388',26,626,1.649315,1
10156,'2017/05/31 11:00:03:393',26,626,1.594262,1
10157,'2017/05/31 11:00:03:406',26,626,1.568895,1
10158,'2017/05/31 11:00:03:422',26,626,1.543597,1
10159,'2017/05/31 11:00:03:422',26,626,1.510204,1
10160,'2017/05/31 11:00:03:432',26,626,1.476902,1
10161,'2017/05/31 11:00:03:444',26,626,1.443691,1
10162,'2017/05/31 11:00:03:453',26,626,1.410569,1
10163,'2017/05/31 11:00:03:463',26,626,1.377537,1
10164,'2017/05/31 11:00:03:473',26,626,1.340541,1
10165,'2017/05/31 11:00:03:483',26,626,1.303644,1
10166,'2017/05/31 11:00:03:502',26,626,1.285714,1
10167,'2017/05/31 11:00:03:502',26,626,1.267833,1
10168,'2017/05/31 11:00:03:513',26,626,1.25,1
10169,'2017/05/31 11:00:03:533',26,626,1.232215,1
10170,'2017/05/31 11:00:03:533',26,626,1.214477,1
10171,'2017/05/31 11:00:03:543',26,626,1.204819,1
10172,'2017/05/31 11:00:03:570',26,626,1.195187,1
10173,'2017/05/31 11:00:03:570',26,626,1.185581,1
10174,'2017/05/31 11:00:03:572',26,626,1.176,1
10175,'2017/05/31 11:00:03:589',26,626,1.166445,1
10176,'2017/05/31 11:00:03:592',26,629,1.164894,1
10177,'2017/05/31 11:00:03:605',26,629,1.163347,1
10178,'2017/05/31 11:00:03:613',26,629,1.165782,1
10179,'2017/05/31 11:00:03:631',26,629,1.168212,1
10180,'2017/05/31 11:00:03:633',26,629,1.170635,1
10181,'2017/05/31 11:00:03:643',26,633,1.173051,1
10182,'2017/05/31 11:00:03:660',26,633,1.175462,1
10183,'2017/05/31 11:00:03:662',26,633,1.183136,1
10184,'2017/05/31 11:00:03:672',26,633,1.190789,1
10185,'2017/05/31 11:00:03:685',26,633,1.198423,1
10186,'2017/05/31 11:00:03:693',26,633,1.206037,1
10187,'2017/05/31 11:00:03:703',26,633,1.21363,1
10188,'2017/05/31 11:00:03:714',26,633,1.221204,1
10189,'2017/05/31 11:00:03:723',26,633,1.245752,1
10190,'2017/05/31 11:00:03:746',26,633,1.270235,1
10191,'2017/05/31 11:00:03:746',26,626,1.294654,1
10192,'2017/05/31 11:00:03:753',26,626,1.31901,1
10193,'2017/05/31 11:00:03:787',26,626,1.31901,1
10194,'2017/05/31 11:00:03:788',26,626,1.338101,1
10195,'2017/05/31 11:00:03:788',26,626,1.357143,1
10196,'2017/05/31 11:00:03:793',26,623,1.391192,1
10197,'2017/05/31 11:00:03:806',26,623,1.410091,1
10198,'2017/05/31 11:00:03:813',26,623,1.425065,1
10199,'2017/05/31 11:00:03:822',26,623,1.443871,1
10200,'2017/05/31 11:00:03:832',26,623,1.462629,1
10201,'2017/05/31 11:00:03:843',26,626,1.481339,1
10202,'2017/05/31 11:00:03:853',26,626,1.5,1
10203,'2017/05/31 11:00:03:864',26,626,1.522465,1
10204,'2017/05/31 11:00:03:873',26,626,1.544872,1
10205,'2017/05/31 11:00:03:890',26,626,1.567222,1
10206,'2017/05/31 11:00:03:893',26,629,1.589514,1
10207,'2017/05/31 11:00:03:903',26,629,1.61175,1
10208,'2017/05/31 11:00:03:916',26,629,1.637755,1
10209,'2017/05/31 11:00:03:923',26,629,1.656051,1
10210,'2017/05/31 11:00:03:947',26,629,1.6743,1
10211,'2017/05/31 11:00:03:947',26,629,1.692503,1
10212,'2017/05/31 11:00:03:953',26,629,1.71066,1
10213,'2017/05/31 11:00:03:986',26,629,1.728771,1
10214,'2017/05/31 11:00:03:986',26,629,1.73038,1
10215,'2017/05/31 11:00:03:987',26,629,1.731985,1
10216,'2017/05/31 11:00:03:993',26,623,1.72601,1
10217,'2017/05/31 11:00:04:006',26,623,1.72005,1
10218,'2017/05/31 11:00:04:013',26,623,1.706549,1
10219,'2017/05/31 11:00:04:031',26,623,1.693082,1
10220,'2017/05/31 11:00:04:032',26,623,1.679648,1
10221,'2017/05/31 11:00:04:043',26,616,1.648683,1
10222,'2017/05/31 11:00:04:059',26,616,1.617795,1
10223,'2017/05/31 11:00:04:063',26,616,1.578223,1
10224,'2017/05/31 11:00:04:073',26,616,1.5425,1
10225,'2017/05/31 11:00:04:087',26,616,1.506866,1
10226,'2017/05/31 11:00:04:092',26,607,1.46384,1
10227,'2017/05/31 11:00:55:484',27,568,0,3
10228,'2017/05/31 11:00:55:484',27,568,0,3
10229,'2017/05/31 11:00:55:505',27,568,0,3
10230,'2017/05/31 11:00:55:506',27,568,0,3
10231,'2017/05/31 11:00:55:526',27,568,0,3
10232,'2017/05/31 11:00:55:526',27,568,0,3
10233,'2017/05/31 11:00:55:533',27,568,0,3
10234,'2017/05/31 11:00:55:562',27,568,0,3
10235,'2017/05/31 11:00:55:563',27,568,0,3
10236,'2017/05/31 11:00:55:564',27,568,0,3
10237,'2017/05/31 11:00:55:573',27,568,0,3
10238,'2017/05/31 11:00:55:583',27,568,0,3
10239,'2017/05/31 11:00:55:593',27,568,0,3
10240,'2017/05/31 11:00:55:603',27,568,0,3
10241,'2017/05/31 11:00:55:613',27,568,0,3
10242,'2017/05/31 11:00:55:623',27,568,0,3
10243,'2017/05/31 11:00:55:633',27,568,0,3
10244,'2017/05/31 11:00:55:643',27,568,0,3
10245,'2017/05/31 11:00:55:653',27,568,0,3
10246,'2017/05/31 11:00:55:665',27,568,0,3
10247,'2017/05/31 11:00:55:673',27,568,0,3
10248,'2017/05/31 11:00:55:683',27,568,0,3
10249,'2017/05/31 11:00:55:696',27,568,0,3
10250,'2017/05/31 11:00:55:703',27,568,0,3
10251,'2017/05/31 11:00:55:728',27,568,0,3
10252,'2017/05/31 11:00:55:728',27,568,0,3
10253,'2017/05/31 11:00:55:733',27,568,0,3
10254,'2017/05/31 11:00:55:768',27,568,0,3
10255,'2017/05/31 11:00:55:768',27,568,0,3
10256,'2017/05/31 11:00:55:768',27,568,0,3
10257,'2017/05/31 11:00:55:773',27,568,0,3
10258,'2017/05/31 11:00:55:783',27,568,0,3
10259,'2017/05/31 11:00:55:793',27,568,0,3
10260,'2017/05/31 11:00:55:805',27,568,0,3
10261,'2017/05/31 11:00:55:813',27,568,0,3
10262,'2017/05/31 11:00:55:823',27,568,0,3
10263,'2017/05/31 11:00:55:833',27,568,0,3
10264,'2017/05/31 11:00:55:843',27,568,0,3
10265,'2017/05/31 11:00:55:853',27,568,0,3
10266,'2017/05/31 11:00:55:865',27,568,0,3
10267,'2017/05/31 11:00:55:873',27,568,0,3
10268,'2017/05/31 11:00:55:883',27,568,0,3
10269,'2017/05/31 11:00:55:896',27,568,0,3
10270,'2017/05/31 11:00:55:903',27,568,0,3
10271,'2017/05/31 11:00:55:928',27,568,0,3
10272,'2017/05/31 11:00:55:928',27,568,0,3
10273,'2017/05/31 11:00:55:933',27,568,0,3
10274,'2017/05/31 11:00:55:962',27,568,0,3
10275,'2017/05/31 11:00:55:962',27,568,0,3
10276,'2017/05/31 11:00:55:963',27,568,0,3
10277,'2017/05/31 11:00:55:973',27,568,0,3
10278,'2017/05/31 11:00:55:983',27,568,0,3
10279,'2017/05/31 11:00:55:993',27,568,0,3
10280,'2017/05/31 11:00:56:003',27,568,0,3
10281,'2017/05/31 11:00:56:013',27,568,0,3
10282,'2017/05/31 11:00:56:023',27,568,0,3
10283,'2017/05/31 11:00:56:033',27,568,0,3
10284,'2017/05/31 11:00:56:043',27,568,0,3
10285,'2017/05/31 11:00:56:053',27,568,0,3
10286,'2017/05/31 11:00:56:063',27,568,0,3
10287,'2017/05/31 11:00:56:073',27,568,0,3
10288,'2017/05/31 11:00:56:083',27,568,0,3
10289,'2017/05/31 11:00:56:095',27,568,0,3
10290,'2017/05/31 11:00:56:103',27,568,0,3
10291,'2017/05/31 11:00:56:126',27,568,0,3
10292,'2017/05/31 11:00:56:127',27,568,0,3
10293,'2017/05/31 11:00:56:133',27,568,0,3
10294,'2017/05/31 11:00:56:164',27,568,0,3
10295,'2017/05/31 11:00:56:164',27,568,0,3
10296,'2017/05/31 11:00:56:164',27,568,0,3
10297,'2017/05/31 11:00:56:173',27,568,0,3
10298,'2017/05/31 11:00:56:183',27,568,0,3
10299,'2017/05/31 11:00:56:193',27,568,0,3
10300,'2017/05/31 11:00:56:203',27,568,0,3
10301,'2017/05/31 11:00:56:213',27,568,0,3
10302,'2017/05/31 11:00:56:223',27,568,0,3
10303,'2017/05/31 11:00:56:233',27,568,0,3
10304,'2017/05/31 11:00:56:243',27,568,0,3
10305,'2017/05/31 11:00:56:253',27,568,0,3
10306,'2017/05/31 11:00:56:263',27,568,0,3
10307,'2017/05/31 11:00:56:273',27,568,0,3
10308,'2017/05/31 11:00:56:283',27,568,0,3
10309,'2017/05/31 11:00:56:295',27,568,0,3
10310,'2017/05/31 11:00:56:303',27,568,0,3
10311,'2017/05/31 11:00:56:326',27,568,0,3
10312,'2017/05/31 11:00:56:326',27,568,0,3
10313,'2017/05/31 11:00:56:333',27,568,0,3
10314,'2017/05/31 11:00:56:362',27,568,0,3
10315,'2017/05/31 11:00:56:362',27,568,0,3
10316,'2017/05/31 11:00:56:363',27,568,0,3
10317,'2017/05/31 11:00:56:373',27,568,0,3
10318,'2017/05/31 11:00:56:383',27,568,0,3
10319,'2017/05/31 11:00:56:393',27,568,0,3
10320,'2017/05/31 11:00:56:403',27,568,0,3
10321,'2017/05/31 11:00:56:413',27,568,0,3
10322,'2017/05/31 11:00:56:423',27,568,0,3
10323,'2017/05/31 11:00:56:433',27,568,0,3
10324,'2017/05/31 11:00:56:443',27,568,0,3
10325,'2017/05/31 11:00:56:453',27,568,0,3
10326,'2017/05/31 11:00:56:463',27,568,0,3
10327,'2017/05/31 11:00:56:473',27,568,0,3
10328,'2017/05/31 11:00:56:484',27,568,0,3
10329,'2017/05/31 11:00:56:493',27,568,0,3
10330,'2017/05/31 11:00:56:513',27,568,0,3
10331,'2017/05/31 11:00:56:515',27,568,0,3
10332,'2017/05/31 11:00:56:523',27,568,0,3
10333,'2017/05/31 11:00:56:533',27,568,0,3
10334,'2017/05/31 11:00:56:559',27,568,0,3
10335,'2017/05/31 11:00:56:559',27,568,0,3
10336,'2017/05/31 11:00:56:563',27,568,0,3
10337,'2017/05/31 11:00:56:573',27,568,0,3
10338,'2017/05/31 11:00:56:583',27,568,0,3
10339,'2017/05/31 11:00:56:596',27,568,0,3
10340,'2017/05/31 11:00:56:603',27,568,0,3
10341,'2017/05/31 11:00:56:613',27,568,0,3
10342,'2017/05/31 11:00:56:623',27,568,0,3
10343,'2017/05/31 11:00:56:636',27,568,0,3
10344,'2017/05/31 11:00:56:643',27,568,0,3
10345,'2017/05/31 11:00:56:653',27,568,0,3
10346,'2017/05/31 11:00:56:663',27,568,0,3
10347,'2017/05/31 11:00:56:673',27,568,0,3
10348,'2017/05/31 11:00:56:684',27,568,0,3
10349,'2017/05/31 11:00:56:693',27,568,0,3
10350,'2017/05/31 11:00:56:715',27,568,0,3
10351,'2017/05/31 11:00:56:715',27,568,0,3
10352,'2017/05/31 11:00:56:723',27,568,0,3
10353,'2017/05/31 11:00:56:746',27,568,0,3
10354,'2017/05/31 11:00:56:746',27,568,0,3
10355,'2017/05/31 11:00:56:753',27,568,0,3
10356,'2017/05/31 11:00:56:768',27,568,0,3
10357,'2017/05/31 11:00:56:773',27,568,0,3
10358,'2017/05/31 11:00:56:783',27,568,0,3
10359,'2017/05/31 11:00:56:793',27,568,0,3
10360,'2017/05/31 11:00:56:803',27,568,0,3
10361,'2017/05/31 11:00:56:815',27,568,0,3
10362,'2017/05/31 11:00:56:823',27,568,0,3
10363,'2017/05/31 11:00:56:833',27,568,0,3
10364,'2017/05/31 11:00:56:843',27,568,0,3
10365,'2017/05/31 11:00:56:853',27,568,0,3
10366,'2017/05/31 11:00:56:863',27,568,0,3
10367,'2017/05/31 11:00:56:874',27,568,0,3
10368,'2017/05/31 11:00:56:883',27,568,0,3
10369,'2017/05/31 11:00:56:893',27,568,0,3
10370,'2017/05/31 11:00:56:913',27,568,0,3
10371,'2017/05/31 11:00:56:913',27,568,0,3
10372,'2017/05/31 11:00:56:923',27,568,0,3
10373,'2017/05/31 11:00:56:946',27,568,0,3
10374,'2017/05/31 11:00:56:946',27,568,0,3
10375,'2017/05/31 11:00:56:953',27,568,0,3
10376,'2017/05/31 11:00:56:967',27,568,0,3
10377,'2017/05/31 11:00:56:973',27,568,0,3
10378,'2017/05/31 11:00:56:984',27,568,0,3
10379,'2017/05/31 11:00:56:993',27,568,0,3
10380,'2017/05/31 11:00:57:003',27,568,0,3
10381,'2017/05/31 11:00:57:013',27,568,0,3
10382,'2017/05/31 11:00:57:023',27,568,0,3
10383,'2017/05/31 11:00:57:033',27,568,0,3
10384,'2017/05/31 11:00:57:043',27,568,0,3
10385,'2017/05/31 11:00:57:053',27,568,0,3
10386,'2017/05/31 11:00:57:063',27,568,0,3
10387,'2017/05/31 11:00:57:073',27,568,0,3
10388,'2017/05/31 11:00:57:083',27,568,0,3
10389,'2017/05/31 11:00:57:093',27,568,0,3
10390,'2017/05/31 11:00:57:113',27,568,0,3
10391,'2017/05/31 11:00:57:113',27,568,0,3
10392,'2017/05/31 11:00:57:123',27,568,0,3
10393,'2017/05/31 11:00:57:133',27,568,0,3
10394,'2017/05/31 11:00:57:164',27,568,0,3
10395,'2017/05/31 11:00:57:164',27,568,0,3
10396,'2017/05/31 11:00:57:164',27,568,0,3
10397,'2017/05/31 11:00:57:173',27,568,0,3
10398,'2017/05/31 11:00:57:183',27,568,0,3
10399,'2017/05/31 11:00:57:195',27,568,0,3
10400,'2017/05/31 11:00:57:203',27,568,0,3
10401,'2017/05/31 11:00:57:213',27,568,0,3
10402,'2017/05/31 11:00:57:223',27,568,0,3
10403,'2017/05/31 11:00:57:233',27,568,0,3
10404,'2017/05/31 11:00:57:243',27,568,0,3
10405,'2017/05/31 11:00:57:253',27,568,0,3
10406,'2017/05/31 11:00:57:263',27,568,0,3
10407,'2017/05/31 11:00:57:273',27,568,0,3
10408,'2017/05/31 11:00:57:283',27,568,0,3
10409,'2017/05/31 11:00:57:293',27,568,0,3
10410,'2017/05/31 11:00:57:316',27,568,0,3
10411,'2017/05/31 11:00:57:316',27,568,0,3
10412,'2017/05/31 11:00:57:323',27,568,0,3
10413,'2017/05/31 11:00:57:346',27,568,0,3
10414,'2017/05/31 11:00:57:346',27,568,0,3
10415,'2017/05/31 11:00:57:353',27,568,0,3
10416,'2017/05/31 11:00:57:368',27,568,0,3
10417,'2017/05/31 11:00:57:373',27,568,0,3
10418,'2017/05/31 11:00:57:384',27,568,0,3
10419,'2017/05/31 11:00:57:393',27,568,0,3
10420,'2017/05/31 11:00:57:403',27,568,0,3
10421,'2017/05/31 11:00:57:413',27,568,0,3
10422,'2017/05/31 11:00:57:423',27,568,0,3
10423,'2017/05/31 11:00:57:433',27,568,0,3
10424,'2017/05/31 11:00:57:443',27,568,0,3
10425,'2017/05/31 11:00:57:453',27,568,0,3
10426,'2017/05/31 11:00:57:463',27,568,0,3
10427,'2017/05/31 11:00:57:473',27,568,0,3
10428,'2017/05/31 11:00:57:483',27,568,0,3
10429,'2017/05/31 11:00:57:493',27,568,0,3
10430,'2017/05/31 11:00:57:514',27,568,0,3
10431,'2017/05/31 11:00:57:514',27,568,0,3
10432,'2017/05/31 11:00:57:523',27,568,0,3
10433,'2017/05/31 11:00:57:533',27,568,0,3
10434,'2017/05/31 11:00:57:560',27,568,0,3
10435,'2017/05/31 11:00:57:560',27,568,0,3
10436,'2017/05/31 11:00:57:563',27,568,0,3
10437,'2017/05/31 11:00:57:573',27,568,0,3
10438,'2017/05/31 11:00:57:583',27,568,0,3
10439,'2017/05/31 11:00:57:596',27,568,0,3
10440,'2017/05/31 11:00:57:603',27,568,0,3
10441,'2017/05/31 11:00:57:613',27,568,0,3
10442,'2017/05/31 11:00:57:623',27,568,0,3
10443,'2017/05/31 11:00:57:633',27,568,0,3
10444,'2017/05/31 11:00:57:643',27,568,0,3
10445,'2017/05/31 11:00:57:653',27,568,0,3
10446,'2017/05/31 11:00:57:663',27,568,0,3
10447,'2017/05/31 11:00:57:678',27,568,0,3
10448,'2017/05/31 11:00:57:683',27,568,0,3
10449,'2017/05/31 11:00:57:693',27,568,0,3
10450,'2017/05/31 11:00:57:713',27,568,0,3
10451,'2017/05/31 11:00:57:713',27,568,0,3
10452,'2017/05/31 11:00:57:723',27,568,0,3
10453,'2017/05/31 11:00:57:745',27,568,0,3
10454,'2017/05/31 11:00:57:746',27,568,0,3
10455,'2017/05/31 11:00:57:753',27,568,0,3
10456,'2017/05/31 11:00:57:768',27,568,0,3
10457,'2017/05/31 11:00:57:773',27,568,0,3
10458,'2017/05/31 11:00:57:783',27,568,0,3
10459,'2017/05/31 11:00:57:793',27,568,0,3
10460,'2017/05/31 11:00:57:803',27,568,0,3
10461,'2017/05/31 11:00:57:813',27,568,0,3
10462,'2017/05/31 11:00:57:823',27,568,0,3
10463,'2017/05/31 11:00:57:833',27,568,0,3
10464,'2017/05/31 11:00:57:843',27,568,0,3
10465,'2017/05/31 11:00:57:853',27,568,0,3
10466,'2017/05/31 11:00:57:863',27,568,0,3
10467,'2017/05/31 11:00:57:873',27,568,0,3
10468,'2017/05/31 11:00:57:883',27,568,0,3
10469,'2017/05/31 11:00:57:893',27,568,0,3
10470,'2017/05/31 11:00:57:913',27,568,0,3
10471,'2017/05/31 11:00:57:915',27,568,0,3
10472,'2017/05/31 11:00:57:923',27,568,0,3
10473,'2017/05/31 11:00:57:946',27,568,0,3
10474,'2017/05/31 11:00:57:946',27,568,0,3
10475,'2017/05/31 11:00:57:953',27,568,0,3
10476,'2017/05/31 11:00:57:963',27,568,0,3
10477,'2017/05/31 11:00:57:973',27,568,0,3
10478,'2017/05/31 11:00:57:983',27,568,0,3
10479,'2017/05/31 11:00:57:993',27,568,0,3
10480,'2017/05/31 11:00:58:003',27,568,0,3
10481,'2017/05/31 11:00:58:013',27,568,0,3
10482,'2017/05/31 11:00:58:023',27,568,0,3
10483,'2017/05/31 11:00:58:033',27,568,0,3
10484,'2017/05/31 11:00:58:043',27,568,0,3
10485,'2017/05/31 11:00:58:053',27,568,0,3
10486,'2017/05/31 11:00:58:065',27,568,0,3
10487,'2017/05/31 11:00:58:073',27,568,0,3
10488,'2017/05/31 11:00:58:083',27,568,0,3
10489,'2017/05/31 11:00:58:094',27,568,0,3
10490,'2017/05/31 11:00:58:103',27,568,0,3
10491,'2017/05/31 11:00:58:126',27,568,0,3
10492,'2017/05/31 11:00:58:126',27,568,0,3
10493,'2017/05/31 11:00:58:133',27,568,0,3
10494,'2017/05/31 11:00:58:163',27,568,0,3
10495,'2017/05/31 11:00:58:163',27,568,0,3
10496,'2017/05/31 11:00:58:166',27,568,0,3
10497,'2017/05/31 11:00:58:173',27,568,0,3
10498,'2017/05/31 11:00:58:183',27,568,0,3
10499,'2017/05/31 11:00:58:193',27,568,0,3
10500,'2017/05/31 11:00:58:203',27,568,0,3
10501,'2017/05/31 11:00:58:213',27,568,0,3
10502,'2017/05/31 11:00:58:223',27,568,0,3
10503,'2017/05/31 11:00:58:236',27,568,0,3
10504,'2017/05/31 11:00:58:243',27,568,0,3
10505,'2017/05/31 11:00:58:253',27,568,0,3
10506,'2017/05/31 11:00:58:263',27,568,0,3
10507,'2017/05/31 11:00:58:273',27,568,0,3
10508,'2017/05/31 11:00:58:283',27,568,0,3
